datetime,spot_price,opt_open,opt_high,opt_low,opt_close,volume,iv_pct,delta,gamma,theta,vega
2026-09-03 11:26:00,23959.15,527.95,527.95,527.95,527.95,65,13.95,0.6399,0.000415,-6.25,23.82
2026-09-03 11:27:00,23962.8,527.95,527.95,527.95,527.95,0,15.0,0.6327,0.000388,-6.77,23.98
2026-09-03 11:28:00,23961.6,527.95,527.95,527.95,527.95,0,15.0,0.6323,0.000389,-6.77,23.99
2026-09-03 11:29:00,23964.15,527.95,527.95,527.95,527.95,0,15.0,0.6332,0.000388,-6.77,23.97
2026-09-03 11:30:00,23969.45,527.95,538.5,527.95,538.5,130,14.12,0.6426,0.000409,-6.31,23.76
2026-09-03 11:31:00,23967.45,538.5,538.5,538.5,538.5,0,15.0,0.6345,0.000388,-6.76,23.95
2026-09-03 11:32:00,23964.4,538.5,538.5,538.5,538.5,0,15.0,0.6334,0.000388,-6.77,23.97
2026-09-03 11:33:00,23964.8,538.5,538.5,538.5,538.5,0,15.0,0.6335,0.000388,-6.77,23.97
2026-09-03 11:34:00,23968.3,538.5,538.5,538.5,538.5,0,15.0,0.6349,0.000388,-6.76,23.94
2026-09-03 11:35:00,23975.6,538.5,540.0,538.5,540.0,65,14.01,0.6461,0.00041,-6.24,23.68
2026-09-03 11:36:00,23973.8,540.0,540.0,540.0,540.0,0,15.0,0.637,0.000387,-6.75,23.89
2026-09-03 11:37:00,23973.2,540.0,540.0,540.0,540.0,0,15.0,0.6368,0.000387,-6.75,23.9
2026-09-03 11:38:00,23969.1,540.0,540.0,540.0,540.0,0,15.0,0.6352,0.000387,-6.76,23.93
2026-09-03 11:39:00,23969.2,540.0,540.0,540.0,540.0,0,15.0,0.6352,0.000387,-6.76,23.93
2026-09-03 11:40:00,23972.8,540.0,540.0,540.0,540.0,0,15.0,0.6366,0.000387,-6.75,23.9
2026-09-03 11:41:00,23962.35,540.0,540.0,540.0,540.0,0,15.0,0.6326,0.000389,-6.77,23.98
2026-09-03 11:42:00,23964.25,530.15,530.15,530.15,530.15,65,13.91,0.6424,0.000415,-6.22,23.76
2026-09-03 11:43:00,23963.15,530.15,530.15,530.15,530.15,0,15.0,0.6329,0.000388,-6.77,23.98
2026-09-03 11:44:00,23965.25,530.15,530.15,530.15,530.15,0,15.0,0.6337,0.000388,-6.77,23.96
2026-09-03 11:45:00,23972.35,530.15,530.15,530.15,530.15,0,15.0,0.6365,0.000387,-6.75,23.9
2026-09-03 11:46:00,23962.9,530.15,530.15,530.15,530.15,0,15.0,0.6328,0.000388,-6.77,23.98
2026-09-03 11:47:00,23958.05,530.15,530.15,530.15,530.15,0,15.0,0.6309,0.000389,-6.78,24.01
2026-09-03 11:48:00,23968.9,530.15,530.15,530.15,530.15,0,15.0,0.6351,0.000388,-6.76,23.93
2026-09-03 11:49:00,23964.4,530.15,530.15,530.15,530.15,0,15.0,0.6334,0.000388,-6.77,23.96
2026-09-03 11:50:00,23963.4,530.15,530.15,530.15,530.15,0,15.0,0.633,0.000388,-6.77,23.97
2026-09-03 11:51:00,23958.85,530.15,530.15,530.15,530.15,0,15.0,0.6312,0.000389,-6.78,24.01
2026-09-03 11:52:00,23967.2,530.15,530.15,530.15,530.15,0,15.0,0.6345,0.000388,-6.76,23.94
2026-09-03 11:53:00,23956.25,530.15,530.15,530.15,530.15,0,15.0,0.6302,0.00039,-6.79,24.02
2026-09-03 11:54:00,23958.9,530.15,530.15,530.15,530.15,0,15.0,0.6312,0.000389,-6.78,24.0
2026-09-03 11:55:00,23953.8,530.15,530.15,530.15,530.15,0,15.0,0.6293,0.00039,-6.79,24.04
2026-09-03 11:56:00,23956.1,530.15,530.15,530.15,530.15,0,15.0,0.6302,0.00039,-6.79,24.02
