datetime,spot_price,opt_open,opt_high,opt_low,opt_close,volume,iv_pct,delta,gamma,theta,vega
2026-08-24 11:26:00,24197.75,90.4,90.4,90.4,90.4,0,15.0,-0.3035,0.000305,-5.46,26.52
2026-08-24 11:27:00,24200.4,90.4,90.4,90.4,90.4,0,15.0,-0.3027,0.000304,-5.45,26.5
2026-08-24 11:28:00,24200.65,90.4,90.4,90.4,90.4,0,15.0,-0.3026,0.000304,-5.45,26.49
2026-08-24 11:29:00,24202.05,90.4,90.4,90.4,90.4,0,15.0,-0.3022,0.000304,-5.45,26.48
2026-08-24 11:30:00,24195.05,91.85,91.85,91.85,91.85,195,9.52,-0.2177,0.000405,-2.93,22.35
2026-08-24 11:31:00,24179.1,91.85,97.15,91.85,97.15,455,9.6,-0.226,0.00041,-3.01,22.82
2026-08-24 11:32:00,24178.45,97.15,97.15,95.05,96.3,585,9.56,-0.2253,0.000411,-2.99,22.77
2026-08-24 11:33:00,24178.95,96.3,96.3,95.65,95.65,65,9.54,-0.2245,0.000412,-2.98,22.73
2026-08-24 11:34:00,24180.0,95.65,96.2,95.65,96.2,65,9.57,-0.2249,0.00041,-2.99,22.75
2026-08-24 11:35:00,24176.8,96.2,96.2,96.2,96.2,0,15.0,-0.3099,0.000308,-5.5,26.74
2026-08-24 11:36:00,24176.75,96.2,99.0,96.2,99.0,260,9.66,-0.2282,0.00041,-3.05,22.94
2026-08-24 11:37:00,24178.45,97.2,97.35,94.85,95.55,1170,9.53,-0.2245,0.000412,-2.98,22.73
2026-08-24 11:38:00,24180.4,95.55,95.55,94.9,95.15,325,9.53,-0.2238,0.000411,-2.97,22.69
2026-08-24 11:39:00,24180.85,95.15,95.15,94.85,94.85,130,9.52,-0.2234,0.000411,-2.97,22.67
2026-08-24 11:40:00,24183.15,94.85,94.85,94.85,94.85,0,15.0,-0.308,0.000307,-5.49,26.68
2026-08-24 11:41:00,24184.6,94.85,94.85,94.85,94.85,0,15.0,-0.3075,0.000307,-5.49,26.66
2026-08-24 11:42:00,24190.65,94.85,94.85,94.85,94.85,0,15.0,-0.3057,0.000306,-5.47,26.6
2026-08-24 11:43:00,24188.1,94.85,94.85,94.85,94.85,0,15.0,-0.3064,0.000306,-5.48,26.62
2026-08-24 11:44:00,24187.15,94.85,94.85,94.85,94.85,0,15.0,-0.3067,0.000306,-5.48,26.63
2026-08-24 11:45:00,24192.35,94.85,94.85,93.35,93.35,65,9.57,-0.2197,0.000405,-2.95,22.46
2026-08-24 11:46:00,24196.05,93.35,93.35,93.35,93.35,0,15.0,-0.304,0.000305,-5.46,26.54
2026-08-24 11:47:00,24194.4,93.35,93.35,93.35,93.35,0,15.0,-0.3045,0.000305,-5.47,26.55
2026-08-24 11:48:00,24195.75,92.4,92.4,92.4,92.4,325,9.56,-0.2181,0.000404,-2.94,22.37
2026-08-24 11:49:00,24196.85,92.4,92.4,92.4,92.4,0,15.0,-0.3038,0.000305,-5.46,26.53
2026-08-24 11:50:00,24193.25,92.4,92.4,92.4,92.4,0,15.0,-0.3048,0.000305,-5.47,26.57
2026-08-24 11:51:00,24193.1,92.4,92.4,92.4,92.4,0,15.0,-0.3049,0.000306,-5.47,26.57
2026-08-24 11:52:00,24193.75,92.4,92.4,92.4,92.4,0,15.0,-0.3047,0.000305,-5.47,26.56
2026-08-24 11:53:00,24191.2,92.4,92.4,92.4,92.4,0,15.0,-0.3055,0.000306,-5.47,26.59
2026-08-24 11:54:00,24191.65,92.4,92.4,92.4,92.4,0,15.0,-0.3053,0.000306,-5.47,26.58
2026-08-24 11:55:00,24193.6,92.4,92.4,92.4,92.4,0,15.0,-0.3047,0.000305,-5.47,26.56
2026-08-24 11:56:00,24193.2,92.4,92.4,92.4,92.4,0,15.0,-0.3049,0.000306,-5.47,26.56
2026-08-24 11:57:00,24186.5,92.4,92.4,92.4,92.4,0,15.0,-0.3069,0.000306,-5.48,26.63
2026-08-24 11:58:00,24184.2,92.4,92.4,92.4,92.4,0,15.0,-0.3076,0.000307,-5.49,26.66
2026-08-24 11:59:00,24181.2,92.4,92.4,92.4,92.4,0,15.0,-0.3085,0.000307,-5.49,26.69
2026-08-24 12:00:00,24184.75,92.4,92.4,92.4,92.4,0,15.0,-0.3074,0.000307,-5.49,26.65
2026-08-24 12:01:00,24185.85,92.4,92.4,92.4,92.4,0,15.0,-0.3071,0.000307,-5.49,26.64
2026-08-24 12:02:00,24185.35,92.4,92.4,92.4,92.4,0,15.0,-0.3072,0.000307,-5.49,26.65
2026-08-24 12:03:00,24192.25,92.4,92.4,92.4,92.4,0,15.0,-0.3051,0.000306,-5.47,26.57
2026-08-24 12:04:00,24190.25,92.4,92.4,92.4,92.4,0,15.0,-0.3057,0.000306,-5.48,26.59
2026-08-24 12:05:00,24185.75,92.4,92.4,92.4,92.4,0,15.0,-0.3071,0.000307,-5.49,26.64
2026-08-24 12:06:00,24185.9,92.4,92.4,92.4,92.4,0,15.0,-0.3071,0.000307,-5.49,26.64
2026-08-24 12:07:00,24188.5,92.4,92.4,92.4,92.4,0,15.0,-0.3063,0.000306,-5.48,26.61
2026-08-24 12:08:00,24189.1,92.4,92.4,92.4,92.4,0,15.0,-0.3061,0.000306,-5.48,26.6
2026-08-24 12:09:00,24194.7,92.4,92.4,92.4,92.4,0,15.0,-0.3044,0.000305,-5.47,26.54
2026-08-24 12:10:00,24196.2,92.4,92.4,92.4,92.4,0,15.0,-0.3039,0.000305,-5.46,26.53
2026-08-24 12:11:00,24193.9,92.4,92.4,92.4,92.4,0,15.0,-0.3046,0.000305,-5.47,26.55
